,,,,,,,,,,,,,,,,,,,,,,,,
,8,1,5,3.4,1.5,0.2,0,,0.493238122,0.4673131854,0.4775076429,0.4903640115,0.4986476244,5.288605577,0.9949765668,1,0.9949765668,0.9899783684,,0.009946180455,0.04973090227,0.03381701355,0.01491927068,0.001989236091
,9,1,4.4,2.9,1.4,0.2,0,,0.492243504,0.4623400951,0.4741259415,0.4888720844,0.4984487008,4.685615811,0.9908573093,1,0.9908573093,0.9817982075,,0.01795255462,0.07899124033,0.0520624084,0.02513357647,0.003590510924
,10,1,4.9,3.1,1.5,0.2,0,,0.4904482485,0.4544409711,0.4689197007,0.4863587268,0.4980896497,5.000016099,0.9933072561,1,0.9933072561,0.986659305,,0.01320691608,0.06471388882,0.04094143986,0.01981037413,0.002641383217
,11,1,5.4,3.7,1.5,0.2,0,,0.4891275569,0.4479695822,0.4648255567,0.4843776894,0.4978255114,5.454149497,0.9957397136,1,0.9957397136,0.9914975772,,0.008448127344,0.04561988766,0.03125807117,0.01267219102,0.001689625469
,12,1,4.8,3.4,1.6,0.2,0,,0.4882827442,0.4434075935,0.4616997496,0.4831104703,0.4976565488,5.058926403,0.9936877222,1,0.9936877222,0.9874152893,,0.01246567918,0.05983526008,0.04238330922,0.01994508669,0.002493135837
,13,1,4.8,3,1.4,0.2,0,,0.4870361763,0.4374240674,0.4574614186,0.4811159616,0.4974072353,4.732099749,0.9912689456,1,0.9912689456,0.9826141226,,0.01715851463,0.08236087023,0.05147554389,0.02402192048,0.003431702926
,14,1,4.3,3,1.1,0.2,0,,0.4853203248,0.4291879804,0.4523138643,0.4787137696,0.497064065,4.313768193,0.9867937154,1,0.9867937154,0.9737618367,,0.02571955192,0.1105940732,0.07715865575,0.02829150711,0.005143910383
,15,1,5.8,4,1.2,0.2,0,,0.4827483696,0.4181285731,0.4445979987,0.4758846189,0.4965496739,5.356657566,0.9953054974,1,0.9953054974,0.9906330332,,0.009301058629,0.05394614005,0.03720423452,0.01116127036,0.001860211726
,16,1,5.7,4.4,1.5,0.2,0,,0.4818182637,0.4127339591,0.4408775752,0.4747684918,0.4963636527,5.58568863,0.9962628529,1,0.9962628529,0.9925396722,,0.007418533431,0.04228564055,0.03264154709,0.01112780015,0.001483706686
,17,1,5.4,3.9,1.3,0.2,0,,0.4810764104,0.408505395,0.4376134205,0.4736557118,0.4962152821,5.108693365,0.9939923351,1,0.9939923351,0.9880207623,,0.01187139522,0.06410553421,0.04629844137,0.01543281379,0.002374279045
,18,1,5.1,3.5,1.4,0.2,0,,0.4798892709,0.4020948416,0.4329835764,0.4721124304,0.4959778542,4.806168454,0.9918872171,1,0.9918872171,0.9838402514,,0.01596336475,0.08141316023,0.05587177663,0.02234871065,0.00319267295
,19,1,5.7,3.8,1.7,0.2,0,,0.4782929344,0.3939535256,0.4273963987,0.4698775594,0.4956585869,5.245857914,0.9947583208,1,0.9947583208,0.9895441168,,0.01037374558,0.05913034981,0.03942023321,0.01763536749,0.002074749116
,20,1,5.1,3.8,1.5,0.2,0,,0.4772555598,0.3880404906,0.4234543754,0.4681140226,0.495451112,4.866649945,0.9923597089,1,0.9923597089,0.9847777918,,0.01504797803,0.07674468794,0.0571823165,0.02257196704,0.003009595605
,21,1,5.4,3.4,1.7,0.2,0,,0.475750762,0.3803660218,0.4177361437,0.4658568259,0.4951501524,4.841016803,0.9921628873,1,0.9921628873,0.9843871949,,0.01542950682,0.08331933684,0.05246032319,0.0262301616,0.003085901364
,22,1,5.1,3.7,1.5,0.2,0,,0.4742078114,0.3720340881,0.4124901114,0.4632338098,0.4948415623,4.6916141,0.9909114888,1,0.9909114888,0.9819055786,,0.01784811978,0.09102541087,0.06603804318,0.02677217967,0.003569623956
,23,1,4.6,3.6,1,0.2,0,,0.4724229994,0.362931547,0.4058863071,0.4605565918,0.4944845999,4.162552333,0.9846708674,1,0.9846708674,0.9695767172,,0.02972554007,0.1367374843,0.1070119442,0.02972554007,0.005945108014
,24,1,5.1,3.3,1.7,0.2,0,,0.4694504454,0.3492577986,0.3951851127,0.4575840378,0.4938900891,4.431446972,0.9882426184,1,0.9882426184,0.9766234729,,0.02296506961,0.117121855,0.07578472971,0.03904061834,0.004593013922
,25,1,4.8,3.4,1.9,0.2,0,,0.4671539384,0.3375456131,0.3876066397,0.4536799759,0.4934307877,4.365913568,0.9874562984,1,0.9874562984,0.9750699413,,0.02446197271,0.117417469,0.08317070722,0.04647774815,0.004892394542
,26,1,5,3,1.6,0.2,0,,0.4647077411,0.3258038662,0.379289569,0.4490322011,0.4929415482,4.048635611,0.9828529878,1,0.9828529878,0.9659999956,,0.03312802745,0.1656401373,0.09938408236,0.05300484392,0.00662560549
,27,1,5,3.4,1.6,0.2,0,,0.4613949384,0.3092398525,0.3693511608,0.4437317167,0.4922789877,4.071814692,0.9832392839,1,0.9832392839,0.9667594894,,0.03240716268,0.1620358134,0.1101843531,0.05185146029,0.006481432536
,28,1,5.2,3.5,1.5,0.2,0,,0.4581542221,0.2930362711,0.3583327254,0.4385465707,0.4916308444,3.992253396,0.9818764519,1,0.9818764519,0.9640813668,,0.03494515001,0.1817147801,0.122308025,0.05241772502,0.006989030002
,29,1,5.2,3.4,1.4,0.2,0,,0.4546597071,0.2748647931,0.3461019229,0.4333047982,0.4909319414,3.765516275,0.9773683952,1,0.9773683952,0.9552489799,,0.04323763487,0.2248357013,0.1470079585,0.06053268881,0.008647526973
,30,1,4.7,3.2,1.6,0.2,0,,0.4503359436,0.252381223,0.3314011271,0.4272515293,0.4900671887,3.478627183,0.9700734918,1,0.9700734918,0.9410425795,,0.05632423698,0.2647239138,0.1802375583,0.09011877917,0.0112648474
,31,1,4.8,3.1,1.6,0.2,0,,0.4447035199,0.2259088316,0.3133773713,0.4182396514,0.488940704,3.267507346,0.9632971438,1,0.9632971438,0.9279413872,,0.06811619868,0.3269577537,0.2111602159,0.1089859179,0.01362323974
,32,1,5.4,3.4,1.5,0.2,0,,0.4378919001,0.1932130563,0.2922613497,0.4073410596,0.48757838,3.183458258,0.9602070149,1,0.9602070149,0.9219975114,,0.07337806651,0.3962415591,0.2494854261,0.1100670998,0.0146756133
,33,1,5.2,4.1,1.5,0.2,0,,0.4305540934,0.1535889003,0.267312807,0.3963343496,0.4861108187,3.016922572,0.9533328035,1,0.9533328035,0.9088434343,,0.08482635024,0.4410970212,0.347788036,0.1272395254,0.01696527005
,34,1,5.5,4.2,1.4,0.2,0,,0.4220714584,0.1094791982,0.2325340035,0.3836103971,0.4844142917,2.634787277,0.9330671491,1,0.9330671491,0.8706143047,,0.116545395,0.6409996722,0.4894906588,0.1631635529,0.02330907899
,35,1,4.9,3.1,1.5,0.2,0,,0.4104169189,0.045379231,0.1835849376,0.3672940418,0.4820833838,1.849246197,0.8640385736,1,0.8640385736,0.7465626566,,0.2030074474,0.9947364924,0.629323087,0.3045111712,0.04060148949
,36,1,5,3.2,1.2,0.2,0,,0.3901161742,-0.05409441824,0.1206526289,0.3368429247,0.4780232348,1.005548652,0.7321481102,1,0.7321481102,0.5360408552,,0.2871591122,1.435795561,0.918909159,0.3445909346,0.05743182244
,37,1,5.5,3.5,1.3,0.2,0,,0.3614002629,-0.1976739743,0.02876171296,0.3023838312,0.4722800526,-0.1375856094,0.4656577549,0,0.4656577549,0.2168371447,,0.2317304934,1.274517714,0.811056727,0.3012496415,0.04634609869
,38,1,4.9,3.1,1.5,0.2,0,,0.3382272136,-0.3251257457,-0.05234395974,0.2722588671,0.4676454427,-0.9152378264,0.2859292128,0,0.2859292128,0.08175551476,,0.1167584496,0.5721164028,0.3619511936,0.1751376743,0.02335168991
,39,1,4.4,3,1.3,0.2,0,,0.3265513686,-0.382337386,-0.0885390791,0.2547450997,0.4653102737,-1.197119683,0.2319880052,0,0.2319880052,0.05381843455,,0.08266640655,0.3637321888,0.2479992196,0.1074663285,0.01653328131
,40,1,5.1,3.4,1.5,0.2,0,,0.318284728,-0.4187106049,-0.1133390011,0.2439984668,0.4636569456,-1.743762871,0.1488356104,0,0.1488356104,0.02215203892,,0.03771005338,0.1923212722,0.1282141815,0.05656508006,0.007542010675
,41,1,7,3.2,4.7,0.2,1,,0.3145137227,-0.4379427321,-0.1261604192,0.2383419588,0.4629027445,-1.942010988,0.1254270947,0,-0.8745729053,0.7648777668,,-0.1918727921,-1.343109545,-0.6139929347,-0.9018021229,-0.03837455842
,42,1,6.4,3.2,4.5,0.2,1,,0.3337010019,-0.3036317776,-0.06476112574,0.3285221711,0.4667402004,-0.2450801674,0.4390348057,0,-0.5609651943,0.3146819492,,-0.2763126569,-1.768401004,-0.884200502,-1.243406956,-0.05526253137
,43,1,6.9,3.1,4.9,0.2,1,,0.3613322676,-0.1267916772,0.02365892446,0.4528628667,0.4722664535,1.873293698,0.866838926,1,-0.133161074,0.01773187164,,-0.03074135314,-0.2121153366,-0.09529819472,-0.1506326304,-0.006148270627
,44,1,5.5,2.3,4,0.2,1,,0.3644064029,-0.1055801436,0.03318874393,0.4679261297,0.4728812806,1.826330499,0.8613240043,1,-0.1386759957,0.01923103178,,-0.03312829861,-0.1822056423,-0.0761950868,-0.1325131944,-0.006625659722
,45,1,6.5,2.8,4.6,0.2,1,,0.3677192327,-0.08735957934,0.04080825261,0.4811774492,0.4735438465,2.22227011,0.9022316244,1,-0.09776837563,0.009558655273,,-0.01724824215,-0.112113574,-0.04829507801,-0.07934191388,-0.003449648429
,46,1,5.7,2.8,4.5,0.2,1,,0.3694440569,-0.07614822195,0.04563776041,0.4891116405,0.4738888114,2.358965066,0.9136441857,1,-0.0863558143,0.007457326663,,-0.01362668629,-0.07767211187,-0.03815472162,-0.06132008832,-0.002725337259
,47,1,6.3,3.3,4.7,0.2,1,,0.3708067256,-0.06838101076,0.04945323257,0.4952436494,0.4741613451,2.525679446,0.9259225515,1,-0.07407744849,0.005487468375,,-0.01016194144,-0.06402023106,-0.03353440674,-0.04776112476,-0.002032388288
,48,1,4.9,2.4,3.3,0.2,1,,0.3718229197,-0.06197898766,0.05280667325,0.5000197619,0.4743645839,1.939800027,0.8743301727,1,-0.1256698273,0.01579290549,,-0.02761642758,-0.1353204951,-0.06627942618,-0.091134211,-0.005523285515
,49,1,6.6,2.9,4.6,0.2,1,,0.3745845625,-0.04844693814,0.05943461587,0.509133183,0.4749169125,2.664191181,0.9348802876,1,-0.06511971242,0.004240576946,,-0.00792886359,-0.05233049969,-0.02299370441,-0.03647277251,-0.001585772718
,50,1,5.2,2.7,3.9,0.2,1,,0.3753774488,-0.04321388818,0.06173398631,0.5127804602,0.4750754898,2.412205886,0.9177533404,1,-0.0822466596,0.006764513015,,-0.01241630883,-0.06456480593,-0.03352403385,-0.04842360444,-0.002483261766
,51,1,5,2,3.5,0.2,1,,0.3766190797,-0.03675740758,0.06508638969,0.5176228206,0.4753238159,2.229749457,0.9028893936,1,-0.09711060645,0.009430469884,,-0.01702934247,-0.08514671235,-0.03405868494,-0.05960269864,-0.003405868494
,52,1,5.9,3,4.2,0.2,1,,0.378322014,-0.02824273635,0.06849225819,0.5235830905,0.4756644028,2.711348505,0.9376929813,1,-0.06230701867,0.003882164575,,-0.007280556949,-0.042955286,-0.02184167085,-0.03057833919,-0.00145611139
,53,1,6,2.2,4,0.2,1,,0.3790500697,-0.02394720775,0.07067642527,0.5266409244,0.4758100139,2.592580659,0.9303825544,1,-0.0696174456,0.004846588732,,-0.009018363209,-0.05411017925,-0.01984039906,-0.03607345284,-0.001803672642
,54,1,6.1,2.9,4.7,0.2,1,,0.379951906,-0.01853618982,0.07266046518,0.5302482697,0.4759903812,3.064961441,0.9554240774,1,-0.04457592259,0.001987012875,,-0.003796879886,-0.0231609673,-0.01101095167,-0.01784533546,-0.0007593759771
,55,1,5.6,2.9,3.6,0.2,1,,0.380331594,-0.01622009309,0.07376156034,0.5320328033,0.4760663188,2.513938953,0.9251132336,1,-0.07488676642,0.005608027784,,-0.01037612144,-0.05810628004,-0.03009075216,-0.03735403717,-0.002075224287
,56,1,6.7,3.1,4.4,0.2,1,,0.3813692061,-0.01040946509,0.07677063556,0.535768207,0.4762738412,3.002249639,0.9526756546,1,-0.0473243454,0.002239593668,,-0.004267212727,-0.02859032527,-0.01322835945,-0.018775736,-0.0008534425455
,57,1,5.6,3,4.5,0.2,1,,0.3817959274,-0.007550432561,0.07809347151,0.5376457806,0.4763591855,3.088471769,0.9564147042,1,-0.04358529578,0.001899678008,,-0.003633759961,-0.02034905578,-0.01090127988,-0.01635191982,-0.0007267519922
,58,1,5.8,2.7,4.1,0.2,1,,0.3821593034,-0.005515526983,0.07918359949,0.5392809726,0.4764318607,2.870303325,0.946358748,1,-0.05364125196,0.002877383912,,-0.005446074874,-0.03158723427,-0.01470440216,-0.02232890698,-0.001089214975
,59,1,6.2,2.2,4.5,0.2,1,,0.3827039109,-0.002356803556,0.08065403971,0.5415138633,0.4765407822,3.077651157,0.955961406,1,-0.04403859395,0.001939397757,,-0.003707978814,-0.02298946865,-0.00815755339,-0.01668590466,-0.0007415957628
,60,1,5.6,2.5,3.9,0.2,1,,0.3830747087,-0.00005785669181,0.08146979505,0.5431824537,0.4766149417,2.800159757,0.9426844564,1,-0.05731554355,0.003285071533,,-0.006193571745,-0.03468400177,-0.01548392936,-0.02415492981,-0.001238714349
,61,1,5.9,3.2,4.8,0.2,1,,0.3836940659,0.003410543485,0.08301818799,0.5455979467,0.4767388132,3.383692381,0.9671909764,1,-0.03280902365,0.001076432033,,-0.002082230697,-0.01228516111,-0.006663138231,-0.009994707347,-0.0004164461395
,62,1,6.1,2.8,4,0.2,1,,0.383902289,0.004639059597,0.08368450181,0.5465974174,0.4767804578,2.928262919,0.94922602,1,-0.05077397996,0.002577997041,,-0.004894203742,-0.02985464283,-0.01370377048,-0.01957681497,-0.0009788407484
,63,1,6.3,2.5,4.9,0.2,1,,0.3843917094,0.007624523879,0.08505487886,0.5485550989,0.4768783419,3.42835906,0.9685791665,1,-0.03142083352,0.000987268779,,-0.001912495942,-0.01204872443,-0.004781239855,-0.009371230116,-0.0003824991884
,64,1,6.1,2.8,4.7,0.2,1,,0.384582959,0.008829396323,0.08553300284,0.5494922219,0.4769165918,3.355931446,0.9662985326,1,-0.03370146743,0.001135788907,,-0.002195022308,-0.01338963608,-0.006146062464,-0.01031660485,-0.0004390044617
,65,1,6.4,2.9,4.3,0.2,1,,0.3848024612,0.01016835993,0.08614760909,0.5505238824,0.4769604922,3.162352824,0.9593927077,1,-0.04060729231,0.001648952189,,-0.003163985411,-0.02024950663,-0.009175557692,-0.01360513727,-0.0006327970822
,66,1,6.6,3,4.4,0.2,1,,0.3851188597,0.01219331059,0.08706516486,0.5518843962,0.4770237719,3.250486302,0.9626905833,1,-0.03730941671,0.001391992575,,-0.002680116288,-0.0176887675,-0.008040348865,-0.01179251167,-0.0005360232576
,67,1,6.8,2.8,4.8,0.2,1,,0.3853868714,0.01396218734,0.08786919974,0.5530636473,0.4770773743,3.476484487,0.9700112247,1,-0.02998877535,0.000899326647,,-0.001744713884,-0.01186405441,-0.004885198876,-0.008374626645,-0.0003489427769
,68,1,6.7,3,5,0.2,1,,0.3855613428,0.01514859279,0.08835771963,0.55390111,0.4771122686,3.617058077,0.9738410848,1,-0.02615891515,0.0006842888421,,-0.001332777177,-0.008929607084,-0.00399833153,-0.006663885883,-0.0002665554353
,69,1,6,2.9,4.5,0.2,1,,0.3856946205,0.01604155349,0.08875755278,0.5545674986,0.4771389241,3.330322373,0.9654545231,1,-0.03454547686,0.001193389972,,-0.002304327492,-0.01382596495,-0.006682549727,-0.01036947371,-0.0004608654984
,70,1,5.7,2.6,3.5,0.2,1,,0.3859250532,0.01742414999,0.08942580776,0.5556044459,0.4771850106,2.757802371,0.9403524889,1,-0.05964751106,0.003557825576,,-0.00669122027,-0.03813995554,-0.0173971727,-0.02341927095,-0.001338244054
,71,1,5.5,2.4,3.8,0.2,1,,0.3865941752,0.02123814554,0.09116552503,0.557946373,0.477318835,2.93786122,0.94968663,1,-0.05031336999,0.002531435199,,-0.004808140327,-0.0264447718,-0.01153953678,-0.01827093324,-0.0009616280654
,72,1,5.5,2.4,3.7,0.2,1,,0.3870749893,0.02388262272,0.09231947871,0.5597734664,0.4774149979,2.906640988,0.94817375,1,-0.05182625001,0.00268596019,,-0.005093513891,-0.0280143264,-0.01222443334,-0.0188460014,-0.001018702778
,73,1,5.8,2.7,3.9,0.2,1,,0.3875843407,0.02668405536,0.09354192204,0.5616580665,0.4775168681,3.080884884,0.9560973428,1,-0.04390265719,0.001927443309,,-0.003685646852,-0.02137675174,-0.0099512465,-0.01437402272,-0.0007371293704
,74,1,6,2.7,5.1,0.2,1,,0.3879529054,0.02882173054,0.09453704669,0.5630954688,0.4775905811,3.783438322,0.9777614471,1,-0.02223855289,0.0004945532348,,-0.0009671101731,-0.005802661038,-0.002611197467,-0.004932261883,-0.0001934220346
,75,1,5.4,3,4.5,0.2,1,,0.3880496164,0.02940199664,0.09479816644,0.563588695,0.4776099233,3.46288601,0.9696131141,1,-0.03038688591,0.0009233628355,,-0.001790609429,-0.009669290915,-0.005371828286,-0.00805774243,-0.0003581218858
,76,1,6,3.4,4.5,0.2,1,,0.3882286773,0.03036892573,0.09533534927,0.5643944692,0.4776457355,3.529886678,0.9715262776,1,-0.02847372235,0.0008107528646,,-0.001575335425,-0.009452012552,-0.005356140446,-0.007089009414,-0.0003150670851
,77,1,6.7,3.1,4.7,0.2,1,,0.3883862109,0.03131412699,0.09587096331,0.5651033702,0.4776772422,3.646912136,0.9745909426,1,-0.0254090574,0.0006456201977,,-0.001258431194,-0.008431489001,-0.003901136702,-0.005914626612,-0.0002516862388
,78,1,6.3,2.3,4.4,0.2,1,,0.388512054,0.03215727589,0.09626107698,0.5656948328,0.4777024108,3.397101116,0.9676138151,1,-0.03238618492,0.001048864974,,-0.002029792478,-0.01278769261,-0.004668522699,-0.008931086903,-0.0004059584956
,79,1,5.6,3,4.1,0.2,1,,0.3887150332,0.03343604515,0.09672792925,0.5665879415,0.4777430066,3.284699835,0.9639001791,1,-0.03609982094,0.001303197072,,-0.002512303782,-0.01406890118,-0.007536911346,-0.01030044551,-0.0005024607564
,80,1,5.5,2.5,4,0.2,1,,0.3889662636,0.03484293527,0.09748162038,0.5676179861,0.4777932527,3.190337053,0.9604690198,1,-0.03953098023,0.001562698398,,-0.003001846797,-0.01651015738,-0.007504616992,-0.01200738719,-0.0006003693594
,81,1,5,3.5,1.3,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.750583491,0.8520263821,1,0.8520263821,0.7259489558,,,,,,
,82,1,4.5,2.3,1.3,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.614458017,0.8340294038,1,0.8340294038,0.6956050464,,,,,,
,83,1,4.4,3.2,1.3,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.699217496,0.8454325077,1,0.8454325077,0.7147561251,,,,,,
,84,1,5,3.5,1.6,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.921229108,0.8722754325,1,0.8722754325,0.7608644302,,,,,,
,85,1,5.1,3.8,1.9,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,2.124993745,0.8933088099,1,0.8933088099,0.7980006299,,,,,,
,86,1,4.8,3,1.4,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.751050532,0.8520852558,1,0.8520852558,0.7260492831,,,,,,
,87,1,5.1,3.8,1.6,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.954348128,0.8759199874,1,0.8759199874,0.7672358244,,,,,,
,88,1,4.6,3.2,1.4,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.763398158,0.8536347449,1,0.8536347449,0.7286922777,,,,,,
,89,1,5.3,3.7,1.5,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.894941837,0.8693179696,1,0.8693179696,0.7557137323,,,,,,
,90,1,5,3.3,1.4,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.787818947,0.8566596648,1,0.8566596648,0.7338657813,,,,,,
,91,1,5.5,2.6,4.4,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.443759639,0.9690444938,1,-0.03095550618,0.0009582433628,,,,,,
,92,1,6.1,3,4.6,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.618712588,0.9738831999,1,-0.02611680014,0.0006820872497,,,,,,
,93,1,5.8,2.6,4,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.227180335,0.9618444066,1,-0.03815559342,0.001455849309,,,,,,
,94,1,5,2.3,3.3,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,2.770342442,0.9410519857,1,-0.05894801427,0.003474868387,,,,,,
,95,1,5.6,2.7,4.2,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.343468498,0.9658903011,1,-0.03410969894,0.001163471562,,,,,,
,96,1,5.7,3,4.2,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.376587517,0.9669647707,1,-0.03303522928,0.001091326374,,,,,,
,97,1,5.7,2.9,4.2,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.366764309,0.9666495356,1,-0.03335046437,0.001112253474,,,,,,
,98,1,6.2,2.9,4.3,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.441893157,0.9689884554,1,-0.03101154458,0.0009617158971,,,,,,
,99,1,5.1,2.5,3,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,2.622992636,0.932326767,1,-0.06767323304,0.00457966647,,,,,,
,100,1,5.7,2.8,4.1,0.2,1,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,3.300059228,0.9644308426,1,-0.03556915745,0.001265164962,,,,,,
Iterasi 2,1,1,5.1,3.5,1.4,0.2,0,,0.3892664483,0.03649395101,0.09823208208,0.5688187248,0.4778532897,1.811114758,0.8594965489,1,0.8594965489,0.7387343176,,0.2075894421,1.058706155,0.7265630474,0.2906252189,0.04151788842
,2,1,4.9,3,1.4,0.2,0,,0.3685075041,-0.06937666447,0.02557577735,0.5397562029,0.4737015008,0.9556881644,0.7222576738,1,0.7222576738,0.5216561474,,0.2897719837,1.41988272,0.8693159511,0.4056807772,0.05795439674
,3,1,4.7,3.2,1.3,0.2,0,,0.3395303057,-0.2113649365,-0.06135581776,0.4991881252,0.4679060611,-0.1076977376,0.4731015597,0,0.4731015597,0.2238250858,,0.2358661772,1.108571033,0.7547717671,0.3066260304,0.04717323544
,4,1,4.6,3.1,1.5,0.2,0,,0.315943688,-0.3222220398,-0.1368329945,0.4685255221,0.4631887376,-0.7950339471,0.3110888067,0,0.3110888067,0.09677624565,,0.1333404777,0.6133661976,0.413355481,0.2000107166,0.02666809555
,5,1,5,3.6,1.4,0.2,0,,0.3026096402,-0.3835586595,-0.1781685426,0.4485244505,0.460521928,-1.536551794,0.1770371016,0,0.1770371016,0.03134213535,,0.0515868291,0.2579341455,0.1857125848,0.07222156074,0.01031736582
,6,1,5.4,3.9,1.7,0.2,0,,0.2974509573,-0.4093520741,-0.196739801,0.4413022944,0.4594901915,-1.838223528,0.1372615283,0,0.1372615283,0.01884072714,,0.03250924029,0.1755498975,0.1267860371,0.05526570849,0.006501848057
,7,1,4.6,3.4,1.4,0.2,0,,0.2942000333,-0.4269070638,-0.2094184048,0.4357757235,0.4588400067,-1.679741022,0.1571297649,0,0.1571297649,0.024689763,,0.0416205327,0.1914544504,0.1415098112,0.05826874577,0.008324106539
,8,1,5,3.4,1.5,0.2,0,,0.29003798,-0.4460525089,-0.2235693859,0.429948849,0.458007596,-1.963835684,0.1230525378,0,0.1230525378,0.01514192706,,0.02655734901,0.132786745,0.09029498663,0.03983602351,0.005311469802
,9,1,4.4,2.9,1.4,0.2,0,,0.2873822451,-0.4593311834,-0.2325988845,0.4259652466,0.457476449,-1.720365092,0.1518241435,0,0.1518241435,0.02305057055,,0.03910187484,0.1720482493,0.113395437,0.05474262477,0.007820374967
,10,1,4.9,3.1,1.5,0.2,0,,0.2834720576,-0.4765360083,-0.2439384282,0.4204909841,0.4566944115,-2.085688152,0.110495659,0,0.110495659,0.01220929066,,0.02172043409,0.106430127,0.06733334567,0.03258065113,0.004344086817
,11,1,5.4,3.7,1.5,0.2,0,,0.2813000142,-0.487179021,-0.2506717628,0.417232919,0.4562600028,-2.559850843,0.07176747804,0,0.07176747804,0.005150570904,,0.00956185484,0.05163401614,0.03537886291,0.01434278226,0.001912370968
,12,1,4.8,3.4,1.6,0.2,0,,0.2803438287,-0.4923424226,-0.2542096491,0.4157986408,0.4560687657,-2.190721028,0.100586844,0,0.100586844,0.01011771318,,0.01820000868,0.08736004169,0.06188002953,0.0291200139,0.003640001737
,13,1,4.8,3,1.4,0.2,0,,0.2785238279,-0.5010784268,-0.260397652,0.4128866394,0.4557047656,-2.238663329,0.09633183888,0,0.09633183888,0.009279823182,,0.0167717615,0.08050445521,0.0503152845,0.0234804661,0.0033543523
,14,1,4.3,3,1.1,0.2,0,,0.2768466517,-0.5091288723,-0.2654291805,0.4105385928,0.4553693303,-2.166028723,0.1028428707,0,0.1028428707,0.01057665605,,0.01897784476,0.08160473248,0.05693353429,0.02087562924,0.003795568953
